FSA04748_LINE,FSA04748_LINE_NAME,RESIDUAL_FSA_BUCKET,CONTRACTUAL_FSA_BUCKET,MATURITY_DATE,ISSUE_MONTH,CONTRACTUAL_MATURITY,WEIGHTING,COUPON,Market,Start Date,Company Name,Security Name,TIDM,ISIN,Security Description, Money Raised (£m) ,Country of Incorporation,World Region,Market Segment Code,Market Segment,Market Sector Code,Trading Currency
42,Structured notes,> 5 years <= 10 years,> 5 years <= 10 years,16/02/2022,2,7.0,127,N/A,MAIN,16/02/2015,AUSTRALIA&NEW ZEALAND BANKING GP LD,7YR AUD EQTY ILN 16/02/22 AUD100        ,63RZ,XS1026250305,Medium Term Loans,18.19779487,Australia,Asia,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,AUD
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,03/02/2020,2,5.0,244,4.25%,MAIN,03/02/2015,AUSTRALIA&NEW ZEALAND BANKING GP LD,4.25% NTS 03/02/20 NZD2000              ,50ST,XS1180397777,Medium Term Loans,48.74167712,Australia,Asia,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,NZD
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,06/06/2016,5,1.1,214,0.57%,MAIN,13/05/2015,AUSTRALIA&NEW ZEALAND BANKING GP LD,FRN 06/06/16 GBP100000                  ,79XU,XS1233078523,Medium Term Loans,200,Australia,Asia,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,06/06/2016,5,1.1,214,0.57%,MAIN,13/05/2015,AUSTRALIA&NEW ZEALAND BANKING GP LD,FRN 06/06/16 GBP100000                  ,79XV,XS1233082558,Medium Term Loans,200,Australia,Asia,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,24/06/2016,6,1.0,201,N/A,MAIN,24/06/2015,AUSTRALIA&NEW ZEALAND BANKING GP LD,FRN 24/06/16 GBP100000                  ,87WP,XS1251895808,Medium Term Loans,200,Australia,Asia,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,06/07/2016,7,1.0,64,0.36%,MAIN,06/07/2015,AUSTRALIA&NEW ZEALAND BANKING GP LD,FRN 06/07/16 USD200000                  ,88LR,XS1255080811,Medium Term Loans,63.58896096,Australia,Asia,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,06/07/2018,7,3.0,50,1.45%,MAIN,06/07/2015,AUSTRALIA&NEW ZEALAND BANKING GP LD,1.45% NTS 06/07/18 HKD1000000           ,88MJ,XS1255369214,Medium Term Loans,16.73269519,Australia,Asia,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,HKD
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,14/07/2016,7,1.0,201,0.89%,MAIN,14/07/2015,AUSTRALIA&NEW ZEALAND BANKING GP LD,FRN 14/07/16 GBP100000                  ,89XI,XS1260037574,Medium Term Loans,200,Australia,Asia,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,28/07/2020,7,5.0,211,4.00%,MAIN,28/07/2015,AUSTRALIA&NEW ZEALAND BANKING GP LD,4% NTS 28/07/20 CNY1000000              ,92LN,XS1265191095,Medium Term Loans,42.15325048,Australia,Asia,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,CNY
43,Covered bonds,> 10 years,> 10 years,26/08/2031,8,16.0,"1,746",1.47%,MAIN,26/08/2015,AUSTRALIA&NEW ZEALAND BANKING GP LD,1.472% CVD BDS 26/08/31 EUR100000       ,93TJ,XS1280773679,Medium Term Loans,109.0555716,Australia,Asia,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,08/09/2016,9,1.0,150,N/A,MAIN,08/09/2015,AUSTRALIA&NEW ZEALAND BANKING GP LD,FRN 08/09/16 GBP100000                  ,94OJ,XS1285409030,Medium Term Loans,149.97,Australia,Asia,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,16/09/2016,9,1.0,201,0.63%,MAIN,16/09/2015,AUSTRALIA&NEW ZEALAND BANKING GP LD,FRN 16/09/16 GBP100000                  ,96CK,XS1291674320,Medium Term Loans,199.975,Australia,Asia,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,16/09/2016,9,1.0,201,0.63%,MAIN,16/09/2015,AUSTRALIA&NEW ZEALAND BANKING GP LD,FRN 16/09/16 GBP100000                  ,96AX,XS1291674759,Medium Term Loans,199.975,Australia,Asia,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
40,Senior securities,> 10 years,> 10 years,04/06/2050,6,35.0,"13,886",7.45%,MAIN,04/06/2015,AVIVA PLC,DATED 5.125% FLTG  04/06/50 GBP100000   ,67KY,XS1242413166,Medium Term Loans,396.472,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 10 years,> 10 years,04/12/2045,6,30.5,"19,565",3.38%,MAIN,04/06/2015,AVIVA PLC,DATED 3.375% TO FLTG  04/12/45 EUR100000,67KX,XS1242413679,Medium Term Loans,640.9749784,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,15/06/2020,6,5.0,0,2.75%,PSM,16/06/2015,B.A.T.INTERNATIONAL FINANCE PLC,2.75% NTS 15/06/20 USD2000 144A         ,84SQ,US05530QAG55,Bonds,0,UK,Europe,CWNU,CORP. WSALE.DEBT EXCH. REG.,EIOU,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,15/06/2018,6,3.0,0,0.85%,PSM,16/06/2015,B.A.T.INTERNATIONAL FINANCE PLC,FRN 15/06/18 USD2000 144A               ,85RP,US05530QAJ94,Bonds,0,UK,Europe,CWNU,CORP. WSALE.DEBT EXCH. REG.,EIOU,USD
40,Senior securities,> 5 years <= 10 years,> 10 years,15/06/2025,6,10.0,0,3.95%,PSM,16/06/2015,B.A.T.INTERNATIONAL FINANCE PLC,3.95% NTS 15/06/25 USD2000 144A         ,85LR,US05530QAK67,Bonds,0,UK,Europe,CWNU,CORP. WSALE.DEBT EXCH. REG.,EIOU,USD
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,15/06/2022,6,7.0,0,3.50%,PSM,16/06/2015,B.A.T.INTERNATIONAL FINANCE PLC,3.5% NTS 15/06/22 USD2000 144A          ,84SV,US05530QAL41,Bonds,0,UK,Europe,CWNU,CORP. WSALE.DEBT EXCH. REG.,EIOU,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,15/06/2018,6,3.0,0,1.85%,PSM,16/06/2015,B.A.T.INTERNATIONAL FINANCE PLC,1.85% NTS 15/06/18 USD2000 144A         ,84SK,US05530QAM24,Bonds,0,UK,Europe,CWNU,CORP. WSALE.DEBT EXCH. REG.,EIOU,USD
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,15/06/2020,6,5.0,"4,072",2.75%,PSM,16/06/2015,B.A.T.INTERNATIONAL FINANCE PLC,2.75% NTS 15/06/20 USD2000 REGS         ,84SL,USG08820CD55,Bonds,814.0532255,UK,Europe,CWNU,CORP. WSALE.DEBT EXCH. REG.,EIOU,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,15/06/2018,6,3.0,978,0.20%,PSM,16/06/2015,B.A.T.INTERNATIONAL FINANCE PLC,FRN 15/06/18 USD2000 REGS               ,85OS,USG08820CG86,Bonds,326.136586,UK,Europe,CWNU,CORP. WSALE.DEBT EXCH. REG.,EIOU,USD
40,Senior securities,> 5 years <= 10 years,> 10 years,15/06/2025,6,10.0,"9,760",3.95%,PSM,16/06/2015,B.A.T.INTERNATIONAL FINANCE PLC,3.95% NTS 15/06/25 USD2000 REGS         ,85JF,USG08820CH69,Bonds,975.4451764,UK,Europe,CWNU,CORP. WSALE.DEBT EXCH. REG.,EIOU,USD
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,15/06/2022,6,7.0,"2,282",3.50%,PSM,16/06/2015,B.A.T.INTERNATIONAL FINANCE PLC,3.5% NTS 15/06/22 USD2000 REGS          ,84ST,USG08820CJ26,Bonds,325.8365403,UK,Europe,CWNU,CORP. WSALE.DEBT EXCH. REG.,EIOU,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,15/06/2018,6,3.0,"1,467",1.85%,PSM,16/06/2015,B.A.T.INTERNATIONAL FINANCE PLC,1.85% NTS 15/06/18 USD2000 REGS         ,84SD,USG08820CK98,Bonds,488.9211402,UK,Europe,CWNU,CORP. WSALE.DEBT EXCH. REG.,EIOU,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,13/03/2019,3,4.0,"2,301",0.38%,MAIN,16/03/2015,B.A.T.INTERNATIONAL FINANCE PLC,0.375% GTD NTS 13/03/19 EUR100000       ,75QB,XS1203851941,Medium Term Loans,575.9942238,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,13/10/2023,3,8.6,"4,913",0.88%,MAIN,16/03/2015,B.A.T.INTERNATIONAL FINANCE PLC,0.875% GTD NTS 13/10/23 EUR100000       ,75PQ,XS1203854960,Medium Term Loans,572.4187726,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 10 years,> 10 years,13/03/2027,3,12.0,"6,841",1.25%,MAIN,16/03/2015,B.A.T.INTERNATIONAL FINANCE PLC,1.25% GTD NTS 13/03/27 EUR100000        ,75OT,XS1203859928,Medium Term Loans,570.0563177,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 10 years,> 10 years,13/03/2045,3,30.0,"12,718",2.00%,MAIN,16/03/2015,B.A.T.INTERNATIONAL FINANCE PLC,2% GTD NTS 13/03/45 EUR100000           ,75OQ,XS1203860934,Medium Term Loans,423.7386282,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 10 years,> 10 years,18/02/2030,2,15.0,667,2.75%,MAIN,18/02/2015,BANK OF AMERICA CORPORATION,2.75% & CMS LKD NTS 18/02/30 EUR100000  ,75DE,XS1183915351,Medium Term Loans,44.40497336,USA,Rest of World,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
42,Structured notes,> 10 years,> 10 years,20/03/2035,3,20.0,429,3.27%,MAIN,23/03/2015,BANK OF AMERICA CORPORATION,3.27% CMS LKD NTS 20/03/35 EUR100000    ,75YH,XS1200234380,Medium Term Loans,21.45769258,USA,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
40,Senior securities,> 5 years <= 10 years,> 10 years,26/03/2025,3,10.0,"5,429",1.38%,MAIN,26/03/2015,BANK OF AMERICA CORPORATION,1.375% SNR NTS 26/03/25 EUR100000       ,66VT,XS1209863254,Medium Term Loans,542.4345208,USA,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
42,Structured notes,> 10 years,> 10 years,18/05/2030,5,15.0,273,2.85%,MAIN,18/05/2015,BANK OF AMERICA CORPORATION,2.85% CMS LKD NTS 18/05/30 EUR100000    ,80CG,XS1232273018,Medium Term Loans,18.20034945,USA,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,16/12/2019,5,4.6,"2,981",N/A,MAIN,14/05/2015,BANK OF AMERICA CORPORATION,FRN 16/12/19 USD1000000                 ,79YZ,XS1232922515,Medium Term Loans,648.7608667,USA,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,USD
42,Structured notes,> 10 years,> 10 years,04/01/2030,6,14.6,315,2.75%,MAIN,04/06/2015,BANK OF AMERICA CORPORATION,2.75% CMS LKD NTS 04/01/30 EUR100000    ,67JE,XS1239586164,Medium Term Loans,21.57031924,USA,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
42,Structured notes,> 10 years,> 10 years,02/06/2027,6,12.0,86,N/A,MAIN,02/06/2015,BANK OF AMERICA CORPORATION,FXD RT ST UP CALL NTS 02/06/27 EUR100000,83FA,XS1241550299,Medium Term Loans,7.18907261,USA,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
42,Structured notes,> 10 years,> 10 years,10/07/2031,7,16.0,57,3.00%,MAIN,10/07/2015,BANK OF AMERICA CORPORATION,3% CMS LKD NTS 10/07/31 EUR100000       ,89UW,XS1259646724,Medium Term Loans,3.55088417,USA,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,14/09/2022,9,7.0,"7,682",1.63%,MAIN,14/09/2015,BANK OF AMERICA CORPORATION,1.625% SNR NTS 14/09/22 EUR100000       ,95LP,XS1290850707,Medium Term Loans,1096.503292,USA,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,14/09/2020,9,5.0,"1,840",0.81%,MAIN,14/09/2015,BANK OF AMERICA CORPORATION,FR SNR NTS 14/09/20 EUR100000           ,95LQ,XS1290851184,Medium Term Loans,367.5859546,USA,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,30/06/2018,7,3.0,"1,064",0.96%,PSM,06/07/2015,BANK OF CHINA LIMITED,FRN 30/06/18 EUR100000                  ,88LP,XS1253376518,Bonds,356.150723,China,Asia,CWNU,CORP. WSALE.DEBT EXCH. REG.,NIOU,EUR
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,16/03/2018,3,3.0,0,1.25%,MAIN,16/03/2015,BANK OF ENGLAND (GOVERNOR & CO.OF),1.25% NTS 16/03/18 USD1000 144A         ,33ZD,US38376HAC25,Medium Term Loans,0,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,16/03/2018,3,3.0,"3,952",1.25%,MAIN,16/03/2015,BANK OF ENGLAND (GOVERNOR & CO.OF),1.25% NTS 16/03/18 USD1000 REG S        ,11EU,XS1202689888,Medium Term Loans,1316.135406,UK,Europe,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 1 month <= 3 months,> 1 year <= 2 years,15/01/2016,1,1.0,300,0.58%,MAIN,15/01/2015,BANK OF MONTREAL,FRN 15/01/16 GBP100000                  ,10QN,XS1168950720,Medium Term Loans,300,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
43,Covered bonds,> 2 years <= 5 years,> 5 years <= 10 years,22/01/2020,1,5.0,"5,708",0.25%,MAIN,22/01/2015,BANK OF MONTREAL,0.25% CVD BDS 22/01/20 EUR100000        ,64IJ,XS1172094747,Medium Term Loans,1140.920841,Canada,Rest of World,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
43,Covered bonds,> 2 years <= 5 years,> 2 years <= 5 years,29/01/2019,1,4.0,"1,301",0.77%,MAIN,29/01/2015,BANK OF MONTREAL,FLTG RT CVD BDS 29/01/19 GBP100000 CBL 3,50RM,XS1174217320,Medium Term Loans,325,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
40,Senior securities,> 3 months <= 6 months,> 1 year <= 2 years,14/04/2016,4,1.0,30,0.55%,MAIN,15/04/2015,BANK OF MONTREAL,FRN 14/04/16 GBP100000                  ,76SO,XS1218243886,Medium Term Loans,30,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
40,Senior securities,> 3 months <= 6 months,> 1 year <= 2 years,14/04/2016,4,1.0,100,0.56%,MAIN,15/04/2015,BANK OF MONTREAL,FRN 14/04/16 GBP100000                  ,76SP,XS1218984976,Medium Term Loans,100,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
40,Senior securities,> 3 months <= 6 months,> 1 year <= 2 years,14/04/2016,4,1.0,150,0.60%,MAIN,15/04/2015,BANK OF MONTREAL,FRN 14/04/16 GBP100000                  ,76SR,XS1218985197,Medium Term Loans,150,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,19/05/2016,5,1.0,201,0.59%,MAIN,19/05/2015,BANK OF MONTREAL,FRN 19/05/16 GBP100000                  ,80DU,XS1234756234,Medium Term Loans,200,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
42,Structured notes,> 10 years,> 10 years,26/05/2045,5,30.0,573,N/A,MAIN,26/05/2015,BANK OF MONTREAL,ZRO CPN CALL NTS 26/05/45 USD200000     ,81SG,XS1234809371,Medium Term Loans,19.09733274,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,USD
42,Structured notes,> 10 years,> 10 years,26/05/2045,5,30.0,"1,147",N/A,MAIN,26/05/2015,BANK OF MONTREAL,ZRO CPN CALL DEP NTS 26/05/45 USD200000 ,81SH,XS1238163403,Medium Term Loans,38.19466548,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,USD
42,Structured notes,> 10 years,> 10 years,21/07/2045,7,30.0,"1,540",N/A,MAIN,22/07/2015,BANK OF MONTREAL,ZCP CALL DEPOSIT NTS 21/07/45 USD200000 ,92AB,XS1262267211,Medium Term Loans,51.30507279,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,USD
40,Senior securities,> 1 month <= 3 months,> 6 months <= 1 year,22/01/2016,7,0.5,15,0.57%,MAIN,22/07/2015,BANK OF MONTREAL,FRN 22/01/16 GBP100000                  ,92FI,XS1263971514,Medium Term Loans,30,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
43,Covered bonds,> 2 years <= 5 years,> 5 years <= 10 years,05/08/2020,8,5.0,"5,256",0.38%,MAIN,05/08/2015,BANK OF MONTREAL,0.375% CVD BDS 05/08/20 EUR100000       ,92WV,XS1270460691,Medium Term Loans,1049.968314,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
42,Structured notes,> 10 years,> 10 years,12/08/2030,8,15.0,290,3.71%,MAIN,12/08/2015,BANK OF MONTREAL,3.71% CALLABLE NTS 12/08/30 USD1000000  ,93BA,XS1274519583,Medium Term Loans,19.33488012,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,USD
40,Senior securities,> 1 year <= 2 years,> 1 year <= 2 years,03/03/2017,9,1.5,75,0.84%,MAIN,03/09/2015,BANK OF MONTREAL,FRN 03/03/17 GBP100000                  ,69FT,XS1285231202,Medium Term Loans,50,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,08/09/2017,9,2.0,513,0.19%,MAIN,08/09/2015,BANK OF MONTREAL,FRN 08/09/17 EUR100000                  ,94SJ,XS1288051177,Medium Term Loans,256.0351134,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
43,Covered bonds,> 5 years <= 10 years,> 5 years <= 10 years,21/09/2023,9,8.0,"5,835",0.75%,MAIN,21/09/2015,BANK OF MONTREAL,0.75% CVD BDS 21/09/23 EUR100000        ,12TC,XS1293495229,Medium Term Loans,728.8375831,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
42,Structured notes,> 10 years,> 10 years,29/09/2045,9,30.0,"1,978",0.00%,MAIN,29/09/2015,BANK OF MONTREAL,0% CALL DPST NTS 29/09/45 USD200000     ,36ZV,XS1294573099,Medium Term Loans,65.89351608,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,USD
42,Structured notes,> 10 years,> 10 years,24/09/2030,9,15.0,288,3.70%,MAIN,24/09/2015,BANK OF MONTREAL,3.7% CALL NTS 24/09/30 USD1000000       ,15WQ,XS1294573925,Medium Term Loans,19.17300441,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,USD
43,Covered bonds,> 10 years,> 10 years,29/09/2036,9,21.0,"2,086",1.60%,MAIN,29/09/2015,BANK OF MONTREAL,1.597% CVD BDS 29/09/36 EUR100000       ,35BI,XS1299713047,Medium Term Loans,99.25740754,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,14/01/2020,1,5.0,"3,879",0.58%,MAIN,14/01/2015,BANK OF NOVA SCOTIA,FRN 14/01/20 EUR100000                  ,50JY,XS1166454915,Medium Term Loans,775.2984952,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,21/01/2020,1,5.0,331,0.85%,MAIN,21/01/2015,BANK OF NOVA SCOTIA,FRN 21/01/20 USD1000000                 ,44OJ,XS1170512773,Medium Term Loans,66.169,Canada,Rest of World,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,22/01/2018,1,3.0,115,0.19%,MAIN,22/01/2015,BANK OF NOVA SCOTIA,FRN 22/01/18 EUR100000                  ,64ED,XS1171697078,Medium Term Loans,38.21988312,Canada,Rest of World,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,EUR
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,23/01/2017,1,2.0,210,0.60%,MAIN,23/01/2015,BANK OF NOVA SCOTIA,FRN 23/01/17 GBP100000                  ,64XZ,XS1171712307,Medium Term Loans,105,Canada,Rest of World,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 3 months <= 6 months,> 1 year <= 2 years,26/02/2016,1,1.1,542,0.59%,MAIN,26/01/2015,BANK OF NOVA SCOTIA,FRN 26/02/16 GBP100000                  ,65EV,XS1174039989,Medium Term Loans,500,Canada,Rest of World,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,03/02/2020,2,5.0,199,0.86%,MAIN,04/02/2015,BANK OF NOVA SCOTIA,FRN 03/02/20 USD200000                  ,63EX,XS1180370493,Medium Term Loans,39.86446083,Canada,Rest of World,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 3 months <= 6 months,> 1 year <= 2 years,22/04/2016,3,1.1,163,0.58%,MAIN,23/03/2015,BANK OF NOVA SCOTIA,FRN 22/04/16 GBP100000                  ,75ZM,XS1208684974,Medium Term Loans,150,Canada,Rest of World,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 2 years <= 5 years,> 5 years <= 10 years,17/04/2020,4,5.0,686,0.18%,MAIN,17/04/2015,BANK OF NOVA SCOTIA,FRN 17/04/20 USD200000                  ,76ZZ,XS1218955448,Medium Term Loans,137.0707971,Canada,Rest of World,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 6 months <= 1 year,> 1 year <= 2 years,15/07/2016,6,1.1,325,0.60%,MAIN,15/06/2015,BANK OF NOVA SCOTIA,FRN 15/07/16 GBP100000                  ,85RQ,XS1246233164,Medium Term Loans,300,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,GBP
43,Covered bonds,> 5 years <= 10 years,> 5 years <= 10 years,23/07/2021,7,6.0,"5,229",0.50%,MAIN,23/07/2015,BANK OF NOVA SCOTIA,0.5% CVD BDS 23/07/21 EUR100000         ,92KL,XS1264790939,Medium Term Loans,870.6703911,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
43,Covered bonds,> 2 years <= 5 years,> 2 years <= 5 years,07/08/2019,8,4.0,"1,601",0.87%,MAIN,07/08/2015,BANK OF NOVA SCOTIA,FR CVD BDS 07/08/19 GBP100000           ,92ZY,XS1270848317,Medium Term Loans,400,Canada,Rest of World,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,GBP
40,Senior securities,> 2 years <= 5 years,> 2 years <= 5 years,10/09/2018,9,3.0,"2,197",0.35%,MAIN,10/09/2015,BANK OF NOVA SCOTIA,FRN 10/09/18 EUR100000                  ,94XW,XS1288483123,Medium Term Loans,731.5288954,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
40,Senior securities,> 1 year <= 2 years,> 2 years <= 5 years,15/09/2017,9,2.0,"1,097",0.20%,MAIN,15/09/2015,BANK OF NOVA SCOTIA,FRN 15/09/17 EUR100000                  ,69FV,XS1290115564,Medium Term Loans,547.9652225,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
43,Covered bonds,> 10 years,> 10 years,26/09/2036,9,21.0,"2,883",1.64%,MAIN,28/09/2015,BANK OF NOVA SCOTIA,1.637% CVD BDS 26/09/36 EUR100000       ,34GV,XS1297734722,Medium Term Loans,137.2062473,Canada,Rest of World,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
42,Structured notes,> 10 years,> 10 years,26/01/2045,1,30.0,"1,000",0.00%,MAIN,26/01/2015,"BANK OF TOKYO-MITSUBISHI UFJ, LTD (",0% CALL NTS 26/01/45 USD1000000         ,65EP,XS1172213693,Medium Term Loans,33.3045,Japan,Asia,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
42,Structured notes,> 10 years,> 10 years,26/01/2045,1,30.0,"1,000",0.00%,MAIN,26/01/2015,"BANK OF TOKYO-MITSUBISHI UFJ, LTD (",0% CALL NTS 26/01/45 USD1000000         ,65DV,XS1172570456,Medium Term Loans,33.3045,Japan,Asia,CWTR,CORPORATE WSALE.DBT.REG.MKT.TR,UIDW,USD
40,Senior securities,> 5 years <= 10 years,> 5 years <= 10 years,11/03/2022,3,7.0,"3,776",0.88%,MAIN,11/03/2015,"BANK OF TOKYO-MITSUBISHI UFJ, LTD (",0.875% NTS 11/03/22 EUR100000           ,11AR,XS1200103361,Medium Term Loans,539.0530237,Japan,Asia,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,EUR
42,Structured notes,> 10 years,> 10 years,13/04/2045,4,30.0,"1,622",N/A,MAIN,13/04/2015,"BANK OF TOKYO-MITSUBISHI UFJ, LTD (",CLBL ZCP NTS 13/04/45 USD1000000        ,76SI,XS1211497612,Medium Term Loans,54.04309937,Japan,Asia,CWNR,CORPORATE WSALE.DBT.REG.MKT.,NIDW,USD
